         5	2020-07-24 14:55:53	A2NC191460155	0	1	0
        22	2020-07-24 14:58:46	A2NC191460155	0	1	0
         6	2020-07-24 15:43:52	A2NC191460155	0	1	0
        17	2020-07-24 15:52:02	A2NC191460155	0	1	0
         8	2020-07-24 16:28:25	A2NC191460155	0	1	0
        18	2020-07-24 17:25:12	A2NC191460155	0	1	0
        10	2020-07-24 17:33:25	A2NC191460155	0	1	0
        11	2020-07-24 17:44:30	A2NC191460155	0	1	0
         5	2020-07-24 18:17:47	A2NC191460155	0	1	0
         3	2020-07-27 05:45:29	A2NC191460155	0	1	0
        16	2020-07-27 05:59:53	A2NC191460155	0	1	0
        14	2020-07-27 06:09:22	A2NC191460155	0	1	0
        13	2020-07-27 06:41:38	A2NC191460155	0	1	0
         6	2020-07-27 07:00:10	A2NC191460155	0	1	0
        22	2020-07-27 07:03:05	A2NC191460155	0	1	0
         8	2020-07-27 07:27:18	A2NC191460155	0	1	0
        17	2020-07-27 07:30:47	A2NC191460155	0	1	0
        12	2020-07-27 07:31:15	A2NC191460155	0	1	0
         9	2020-07-27 07:57:56	A2NC191460155	0	1	0
        18	2020-07-27 08:24:23	A2NC191460155	0	1	0
        10	2020-07-27 08:25:17	A2NC191460155	0	1	0
         3	2020-07-27 08:29:07	A2NC191460155	0	1	0
        11	2020-07-27 08:42:27	A2NC191460155	0	1	0
        20	2020-07-27 09:07:20	A2NC191460155	0	1	0
         9	2020-07-27 10:59:23	A2NC191460155	0	1	0
         9	2020-07-27 11:50:20	A2NC191460155	0	1	0
         8	2020-07-27 11:57:24	A2NC191460155	0	1	0
        11	2020-07-27 12:04:38	A2NC191460155	0	1	0
        22	2020-07-27 12:11:46	A2NC191460155	0	1	0
        10	2020-07-27 12:21:02	A2NC191460155	0	1	0
         8	2020-07-27 12:56:31	A2NC191460155	0	1	0
        11	2020-07-27 12:59:27	A2NC191460155	0	1	0
        17	2020-07-27 13:00:56	A2NC191460155	0	1	0
        22	2020-07-27 13:17:51	A2NC191460155	0	1	0
        20	2020-07-27 13:20:25	A2NC191460155	0	1	0
        10	2020-07-27 13:21:26	A2NC191460155	0	1	0
        18	2020-07-27 13:54:08	A2NC191460155	0	1	0
        19	2020-07-27 13:59:33	A2NC191460155	0	1	0
        16	2020-07-27 13:59:44	A2NC191460155	0	1	0
        17	2020-07-27 14:07:33	A2NC191460155	0	1	0
        14	2020-07-27 14:12:46	A2NC191460155	0	1	0
        20	2020-07-27 14:27:27	A2NC191460155	0	1	0
        13	2020-07-27 14:33:57	A2NC191460155	0	1	0
         5	2020-07-27 14:57:43	A2NC191460155	0	1	0
        18	2020-07-27 14:58:30	A2NC191460155	0	1	0
         6	2020-07-27 15:17:36	A2NC191460155	0	1	0
        22	2020-07-27 15:40:14	A2NC191460155	0	1	0
        17	2020-07-27 15:42:31	A2NC191460155	0	1	0
        20	2020-07-27 16:07:28	A2NC191460155	0	1	0
         8	2020-07-27 16:22:58	A2NC191460155	0	1	0
         9	2020-07-27 16:38:08	A2NC191460155	0	1	0
        10	2020-07-27 16:39:00	A2NC191460155	0	1	0
        18	2020-07-27 17:30:53	A2NC191460155	0	1	0
        11	2020-07-27 17:33:07	A2NC191460155	0	1	0
        12	2020-07-27 17:34:52	A2NC191460155	0	1	0
         5	2020-07-27 18:19:10	A2NC191460155	0	1	0
        19	2020-07-27 18:19:18	A2NC191460155	0	1	0
         6	2020-07-28 06:01:34	A2NC191460155	0	1	0
        16	2020-07-28 06:01:59	A2NC191460155	0	1	0
        14	2020-07-28 06:09:45	A2NC191460155	0	1	0
        13	2020-07-28 06:41:57	A2NC191460155	0	1	0
        22	2020-07-28 06:59:20	A2NC191460155	0	1	0
         8	2020-07-28 07:29:28	A2NC191460155	0	1	0
        17	2020-07-28 07:35:05	A2NC191460155	0	1	0
        12	2020-07-28 07:35:56	A2NC191460155	0	1	0
         9	2020-07-28 07:57:35	A2NC191460155	0	1	0
        10	2020-07-28 08:27:05	A2NC191460155	0	1	0
        18	2020-07-28 08:35:25	A2NC191460155	0	1	0
        11	2020-07-28 08:42:15	A2NC191460155	0	1	0
        20	2020-07-28 09:06:30	A2NC191460155	0	1	0
         9	2020-07-28 10:51:27	A2NC191460155	0	1	0
        22	2020-07-28 10:55:28	A2NC191460155	0	1	0
         9	2020-07-28 11:50:51	A2NC191460155	0	1	0
        22	2020-07-28 11:55:13	A2NC191460155	0	1	0
        18	2020-07-28 11:57:32	A2NC191460155	0	1	0
         8	2020-07-28 12:01:17	A2NC191460155	0	1	0
        11	2020-07-28 12:06:20	A2NC191460155	0	1	0
        10	2020-07-28 12:24:33	A2NC191460155	0	1	0
        20	2020-07-28 12:24:53	A2NC191460155	0	1	0
        18	2020-07-28 12:57:40	A2NC191460155	0	1	0
        11	2020-07-28 12:59:16	A2NC191460155	0	1	0
         8	2020-07-28 13:00:39	A2NC191460155	0	1	0
        17	2020-07-28 13:03:01	A2NC191460155	0	1	0
        10	2020-07-28 13:24:58	A2NC191460155	0	1	0
        20	2020-07-28 13:37:53	A2NC191460155	0	1	0
        17	2020-07-28 13:57:38	A2NC191460155	0	1	0
        19	2020-07-28 13:58:50	A2NC191460155	0	1	0
        16	2020-07-28 13:59:18	A2NC191460155	0	1	0
         6	2020-07-28 14:09:24	A2NC191460155	0	1	0
